magnitude,25,50,100,200,400
0.25,0.07325820028673338,0.41145862778915987,0.37394944931599605,1.1690133298621694,0.6075621373016126
0.5,-1.059250140774155,0.15178311514760567,0.45012137818109493,-1.9502750870876793,-3.0702371363688123
1.0,-7.95438700007419,-7.519527418583334,-7.661814522128083,-12.23789095428187,-15.100595531044018
2.0,-29.439768779469013,-28.333776833494493,-30.89882820578301,-45.03868086737549,-52.66141410776686
